Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_440,618754373533,ABCDE1196F,0,67500,Yes,0,224124,Self-Employed,45,Rent,316826,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_808,459974407214,ABCDE7646F,3,74287,No,2,231065,Self-Employed,44,Own,294850,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_637,264469849966,ABCDE4263F,2,59678,Yes,1,49809,Unemployed,73,None,98120,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_373,637367324945,ABCDE8202F,3,75888,No,0,111334,Employed,50,Own,146634,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_939,669890232379,ABCDE8544F,4,11982,No,1,213852,Self-Employed,33,Own,278496,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_527,875798649247,ABCDE1747F,0,79947,No,1,72045,Self-Employed,52,Rent,85082,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_155,743162956713,ABCDE9605F,0,61477,Yes,2,56147,Self-Employed,37,Rent,25222,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_222,460203058142,ABCDE8474F,5,61155,Yes,0,152278,Employed,24,Own,104899,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_189,401888017467,ABCDE5986F,0,18022,Yes,1,70875,Unemployed,55,None,114732,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_444,740003502239,ABCDE3789F,0,52940,Yes,1,87276,Self-Employed,34,Own,61008,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_399,393450646020,ABCDE8250F,4,24632,Yes,1,164490,Employed,47,Rent,116297,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_840,510490016437,ABCDE7309F,3,16402,No,2,37578,Self-Employed,60,Rent,139251,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_809,237252129953,ABCDE8350F,3,35701,Yes,1,100355,Employed,31,None,148824,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_33,615628906987,ABCDE3864F,5,35882,No,0,238979,Unemployed,73,None,320926,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_446,671431158535,ABCDE8997F,3,57518,Yes,0,25425,Unemployed,52,None,42158,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_117,770693568489,ABCDE1414F,0,58345,Yes,1,167901,Self-Employed,34,None,340017,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_451,981216972626,ABCDE8709F,1,59364,No,2,107020,Unemployed,51,None,40091,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_992,397815172075,ABCDE6239F,4,48681,Yes,2,200164,Employed,54,Rent,376152,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_401,964789177435,ABCDE2946F,5,37274,Yes,1,83695,Employed,18,Own,49200,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_506,288067470348,ABCDE8769F,1,48873,No,0,126753,Employed,56,Own,129453,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_543,785948473365,ABCDE7987F,5,99934,Yes,1,34224,Employed,21,None,134860,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_429,979031850053,ABCDE9194F,0,55649,No,0,131058,Employed,63,Own,51134,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_929,414087219263,ABCDE3429F,2,27679,No,0,52390,Employed,36,Own,77865,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_779,437305128153,ABCDE9657F,5,89366,No,0,172297,Unemployed,72,Rent,195001,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_890,336207131799,ABCDE3562F,1,74937,Yes,0,112344,Self-Employed,39,Own,144753,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_769,442540661217,ABCDE2590F,3,52090,Yes,1,277507,Self-Employed,51,Own,237973,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_896,986556852069,ABCDE3993F,2,67437,No,1,181932,Employed,70,Rent,388975,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_954,534644025243,ABCDE6619F,2,63299,No,1,61835,Unemployed,58,Own,35739,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_148,666900849244,ABCDE5622F,3,49525,No,0,117455,Employed,19,Own,137868,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_685,323921345374,ABCDE1327F,3,11625,Yes,2,218260,Unemployed,28,None,152175,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_18,557418597813,ABCDE9930F,0,14476,Yes,1,181378,Unemployed,60,None,135999,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_258,170346710259,ABCDE4528F,5,63707,No,1,90512,Employed,55,Own,55093,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_707,645863773765,ABCDE4692F,4,21941,Yes,0,36348,Self-Employed,30,Own,111872,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_276,912436413768,ABCDE5363F,4,38914,Yes,0,56560,Unemployed,26,Own,110158,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_738,805344378716,ABCDE8004F,4,12268,No,0,123414,Employed,63,None,72019,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_707,259335790579,ABCDE6702F,0,13760,Yes,2,184247,Self-Employed,48,None,154812,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_193,933349305828,ABCDE4956F,1,33822,Yes,2,215346,Self-Employed,56,Own,346396,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_98,567635971978,ABCDE7649F,5,40084,No,1,195093,Employed,23,None,125131,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_430,377221191283,ABCDE7689F,2,77033,No,1,123163,Self-Employed,38,Rent,25330,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_226,124196244848,ABCDE5028F,4,87747,No,1,80961,Self-Employed,66,Rent,59824,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_237,456278080175,ABCDE5648F,4,61413,Yes,1,196543,Employed,19,Own,281464,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_338,492901984329,ABCDE5770F,3,62922,No,0,296928,Employed,36,Own,275860,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_746,339791078041,ABCDE5091F,1,62297,Yes,0,216478,Unemployed,72,Own,182873,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_270,969396725228,ABCDE7061F,4,37317,No,0,214279,Employed,71,Rent,342556,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_612,110438025354,ABCDE7129F,3,89272,No,1,186859,Employed,39,None,347161,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_512,935921035394,ABCDE9562F,5,19204,No,1,209623,Employed,24,None,102764,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_682,355318571858,ABCDE1827F,1,49981,No,1,180006,Unemployed,36,None,134518,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_547,707458780424,ABCDE2394F,2,98936,No,2,149453,Self-Employed,40,Own,60917,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_307,111954512133,ABCDE4448F,4,81870,Yes,2,235067,Self-Employed,20,Own,166509,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_93,684034743176,ABCDE4537F,5,32940,No,1,253169,Self-Employed,21,Rent,123457,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_208,506895077194,ABCDE9836F,4,59876,Yes,1,217748,Employed,71,Own,213439,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_87,176021058696,ABCDE9170F,4,40835,No,1,234648,Self-Employed,66,None,106555,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_441,285355537242,ABCDE2334F,5,77132,No,2,100846,Employed,46,Rent,116860,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_766,202642367979,ABCDE5475F,3,47111,No,0,104987,Self-Employed,39,None,26546,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_446,577193493583,ABCDE7734F,5,22341,Yes,1,40305,Unemployed,75,Own,30036,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_41,630912069915,ABCDE8463F,5,7169,Yes,0,131888,Self-Employed,29,None,133672,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_295,805256497214,ABCDE1385F,2,92299,No,1,164599,Unemployed,35,Own,295640,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_363,530493991155,ABCDE2832F,0,82004,Yes,2,134245,Unemployed,45,Own,116542,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_255,975895817185,ABCDE3727F,5,94522,Yes,0,238745,Unemployed,69,Own,205878,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_784,185126123347,ABCDE8351F,3,95923,No,1,124118,Unemployed,51,Own,113705,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_480,248625342362,ABCDE3131F,2,43148,Yes,2,39435,Unemployed,68,None,44844,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_460,520328814883,ABCDE1204F,5,26089,Yes,2,123083,Unemployed,65,Own,29961,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_449,456808118885,ABCDE9665F,0,30757,No,1,138838,Unemployed,38,None,93300,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_580,809968476194,ABCDE3942F,4,22368,Yes,0,101292,Employed,43,Rent,22799,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_139,772041905393,ABCDE9749F,3,85989,Yes,1,148952,Unemployed,72,Rent,118869,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_382,676128615328,ABCDE5475F,4,57015,Yes,0,234613,Employed,39,Own,161063,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_215,476682216852,ABCDE7172F,1,13737,No,1,69226,Self-Employed,45,None,97733,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_732,665142202470,ABCDE3108F,2,13172,No,2,43433,Self-Employed,18,None,94611,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_196,326245895640,ABCDE6604F,3,95615,Yes,0,260311,Employed,64,Own,274590,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_309,243281506132,ABCDE3900F,0,31378,Yes,1,135487,Employed,51,None,67228,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_242,740343267611,ABCDE5830F,2,13912,No,2,262632,Self-Employed,57,Own,141614,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_279,546879772881,ABCDE6396F,2,56850,No,1,261752,Unemployed,19,Own,245398,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_87,753675724573,ABCDE2772F,0,37441,No,2,121039,Employed,34,None,129172,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_224,431705740753,ABCDE9852F,4,29313,Yes,0,135493,Self-Employed,49,Own,32944,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_631,472796151427,ABCDE2725F,2,71006,Yes,0,149785,Self-Employed,29,Rent,143276,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_694,797013986101,ABCDE8295F,3,37148,Yes,1,193240,Unemployed,67,None,368460,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_72,343364811500,ABCDE4874F,1,99932,No,0,73606,Employed,24,Rent,129053,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_382,524769187959,ABCDE7096F,4,18779,Yes,0,135469,Self-Employed,42,Rent,118173,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_875,360384502118,ABCDE4261F,1,12296,No,0,271186,Self-Employed,37,Rent,309778,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_550,448432675423,ABCDE2670F,1,65165,Yes,1,228155,Self-Employed,74,Rent,271110,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_590,928840441067,ABCDE4600F,4,70864,No,2,53026,Self-Employed,46,Own,141033,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_28,462945615083,ABCDE9655F,0,62512,No,2,133237,Self-Employed,26,Own,98570,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_460,485193201959,ABCDE5590F,1,32436,Yes,1,97472,Self-Employed,67,None,27592,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_885,608851144860,ABCDE7919F,0,90261,No,0,77010,Employed,18,None,37401,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_610,112233332348,ABCDE2579F,3,47122,No,1,232805,Self-Employed,44,Rent,168806,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_446,313530074977,ABCDE5594F,4,22592,No,1,132937,Self-Employed,69,Rent,56486,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_242,312975430784,ABCDE2854F,4,56653,Yes,2,178841,Self-Employed,38,Own,211125,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_718,417506156692,ABCDE7813F,0,74469,Yes,0,218256,Employed,37,None,278376,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_801,661361031519,ABCDE1966F,4,15317,No,2,266849,Unemployed,47,None,382874,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_231,629580767202,ABCDE4533F,1,17477,Yes,0,38989,Employed,71,Own,27237,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_282,687210225483,ABCDE2721F,5,56851,No,2,69488,Unemployed,54,None,119523,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_635,566281596325,ABCDE4305F,2,92635,No,1,231833,Self-Employed,33,Rent,154577,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_885,746992536471,ABCDE4557F,1,18430,No,1,44204,Self-Employed,59,Own,82617,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_553,515958431896,ABCDE1065F,5,65524,Yes,0,131925,Employed,57,Rent,127822,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_810,156133214007,ABCDE2582F,0,64698,Yes,2,45358,Self-Employed,46,None,79292,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_988,821357739447,ABCDE5253F,5,87447,No,0,219735,Self-Employed,67,Rent,251166,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_86,787106759787,ABCDE3426F,0,21122,No,1,81809,Employed,62,Own,117966,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_447,464161726615,ABCDE4020F,0,78052,No,2,67294,Employed,33,Own,97445,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_378,318418195691,ABCDE9974F,5,24059,No,1,114757,Self-Employed,36,Own,69038,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_459,923258879127,ABCDE9957F,2,28676,Yes,2,126511,Unemployed,30,Own,30389,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_577,847315919137,ABCDE6858F,0,6005,No,2,167627,Unemployed,74,None,323744,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_781,988506365236,ABCDE8775F,5,8961,No,0,142840,Unemployed,73,Own,143100,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_218,563076957954,ABCDE1508F,1,48131,No,1,298564,Self-Employed,70,Own,231396,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_725,954042475216,ABCDE2748F,4,67112,Yes,1,28039,Unemployed,36,Own,44527,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_257,264471237773,ABCDE3522F,2,34568,Yes,1,159247,Self-Employed,61,None,316722,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_151,626353686612,ABCDE9545F,2,93845,Yes,0,226405,Unemployed,41,Rent,141106,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_154,406313039963,ABCDE3579F,3,12897,No,1,130231,Self-Employed,19,None,126220,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_795,399039507326,ABCDE9635F,0,60242,Yes,0,144472,Unemployed,42,Rent,44822,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_824,624427789833,ABCDE8486F,0,55105,No,1,123251,Self-Employed,43,None,29350,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_830,582843062020,ABCDE9763F,0,37430,Yes,1,59422,Unemployed,44,None,22697,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_787,576830457446,ABCDE7374F,1,6145,No,0,56570,Unemployed,72,Own,57884,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_571,632109485686,ABCDE9835F,5,21018,Yes,2,207017,Self-Employed,44,None,314672,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_140,650224664638,ABCDE8322F,0,95218,Yes,2,135418,Unemployed,69,Rent,28759,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_310,128695031798,ABCDE3581F,4,81970,No,0,48537,Self-Employed,27,Rent,41108,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_836,425898591786,ABCDE6023F,3,9581,No,0,56833,Unemployed,22,Rent,129391,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_731,937130176139,ABCDE1157F,0,49691,No,1,184316,Unemployed,70,None,117979,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_366,394968888010,ABCDE5597F,1,44778,No,2,91324,Unemployed,54,None,33311,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_686,563830281997,ABCDE5844F,0,40029,No,0,205716,Employed,36,Rent,108250,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_820,516260847773,ABCDE9732F,5,79616,No,2,247843,Self-Employed,25,Own,250520,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_650,352341161572,ABCDE8084F,1,32168,Yes,2,66147,Unemployed,21,Own,39021,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_635,142212944553,ABCDE7057F,1,94372,Yes,0,198253,Employed,64,Rent,309369,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_312,582772943738,ABCDE4016F,1,38714,Yes,2,133502,Employed,56,None,115174,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_972,891148626010,ABCDE7388F,2,96916,Yes,2,139884,Unemployed,20,None,47761,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_86,254784164527,ABCDE3202F,4,52836,Yes,0,237088,Employed,40,Rent,145019,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_765,988961998079,ABCDE5098F,1,72010,No,0,271104,Self-Employed,72,Rent,316075,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_613,970267248427,ABCDE8371F,2,80290,Yes,1,185146,Self-Employed,35,Rent,285688,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_363,813740594911,ABCDE1563F,1,44208,Yes,2,179341,Employed,18,Rent,321840,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_535,628971203273,ABCDE5407F,0,73867,No,1,257768,Employed,61,None,229521,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_606,477330659183,ABCDE8812F,4,71728,No,1,185987,Unemployed,37,None,381667,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_871,634112851991,ABCDE9961F,4,43121,Yes,0,259369,Employed,42,Rent,107303,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_331,226191521031,ABCDE2705F,3,94663,Yes,1,55393,Unemployed,28,Own,34650,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_400,530621320155,ABCDE9582F,4,31519,No,0,123562,Self-Employed,20,Own,130480,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_867,426828381081,ABCDE7473F,5,73256,Yes,1,79505,Self-Employed,30,None,138802,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_924,756880285022,ABCDE3926F,1,22021,Yes,2,244854,Unemployed,57,Own,221540,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_348,657457662178,ABCDE4791F,5,89641,No,0,174054,Self-Employed,29,Rent,356348,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_381,118461108896,ABCDE1442F,4,48533,Yes,0,218134,Unemployed,53,None,379131,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_466,922716648646,ABCDE8945F,3,31651,Yes,2,223713,Unemployed,26,Rent,314182,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_972,972719804944,ABCDE1035F,3,18578,No,1,59196,Employed,33,None,79372,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_315,932398532429,ABCDE2939F,5,85341,Yes,2,165346,Employed,33,None,302935,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_327,659143059765,ABCDE7529F,1,92417,Yes,2,288221,Employed,65,Own,357956,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_423,681758707850,ABCDE7439F,3,8690,Yes,0,117343,Self-Employed,21,Rent,42071,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_761,251060671235,ABCDE4899F,0,20069,Yes,1,280683,Self-Employed,64,None,178490,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_570,325150433443,ABCDE2923F,4,5206,Yes,1,162006,Unemployed,74,None,320179,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_103,747592639727,ABCDE2217F,0,21475,Yes,1,79072,Unemployed,30,None,34639,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_982,118566925491,ABCDE3633F,4,44973,Yes,0,159464,Unemployed,41,Own,210785,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_491,377244704075,ABCDE1448F,3,45893,No,2,33823,Self-Employed,27,None,106504,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_621,394836310696,ABCDE9922F,4,87532,Yes,0,85419,Employed,68,Rent,32634,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_302,497317205019,ABCDE6959F,4,41480,Yes,0,292517,Unemployed,59,None,300927,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_780,575951737505,ABCDE1035F,4,33652,Yes,1,187643,Employed,26,Rent,316562,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_915,374517825683,ABCDE8020F,3,87069,Yes,1,146483,Unemployed,44,Rent,133471,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_308,305650050057,ABCDE9703F,2,18180,Yes,1,62128,Unemployed,70,Rent,34231,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_675,984609765496,ABCDE9735F,2,36165,Yes,2,115924,Self-Employed,46,Rent,23719,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_239,413915382768,ABCDE7015F,0,66281,No,1,237873,Employed,68,Own,237328,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_82,192928416550,ABCDE9631F,3,66464,No,0,41478,Employed,39,Rent,26412,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_138,286239732281,ABCDE5454F,4,24761,Yes,0,259263,Employed,42,None,105988,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_825,894878324156,ABCDE3952F,2,90564,No,1,34092,Unemployed,56,Rent,64281,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_143,108352995810,ABCDE2568F,4,40468,No,1,27790,Unemployed,67,Own,93448,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_430,300684151721,ABCDE2503F,4,95188,Yes,2,131511,Employed,59,None,89258,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_797,543986874552,ABCDE1658F,3,40226,Yes,0,191749,Self-Employed,40,Rent,168563,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_716,609185338167,ABCDE9583F,4,89801,Yes,2,231847,Self-Employed,75,Rent,208985,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_263,410948481044,ABCDE4518F,3,66798,No,2,67562,Self-Employed,43,None,134299,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_845,278716189215,ABCDE8453F,1,80655,No,1,296207,Unemployed,51,None,299743,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_272,398797523244,ABCDE6930F,0,39295,No,2,34181,Self-Employed,65,Own,114367,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_851,195379957776,ABCDE4388F,3,45455,No,1,202638,Self-Employed,37,None,399500,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_211,221903230825,ABCDE5837F,0,39700,Yes,0,264231,Unemployed,63,None,145218,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_615,252281857247,ABCDE1053F,0,95427,No,2,183596,Unemployed,47,Own,384705,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_722,392462023551,ABCDE2489F,1,31247,No,2,101581,Self-Employed,26,None,100646,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_729,477080229337,ABCDE8350F,0,18635,No,1,214986,Self-Employed,23,Rent,356540,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_699,941668000879,ABCDE6308F,5,48827,No,0,284170,Unemployed,54,None,170219,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_759,548275821114,ABCDE4170F,2,87078,Yes,2,215363,Employed,74,Own,254980,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_83,435694718236,ABCDE3196F,1,85115,No,2,56740,Unemployed,75,None,105620,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_127,355179584191,ABCDE1179F,5,83435,Yes,1,219394,Unemployed,33,Own,196969,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_849,833519186001,ABCDE9124F,5,71545,No,2,295094,Unemployed,69,None,117822,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_318,233378791030,ABCDE4681F,1,67204,Yes,2,115151,Unemployed,64,None,59995,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_998,596618602421,ABCDE6523F,3,11806,No,2,184042,Self-Employed,60,Own,169455,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
