Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_272,419386935283,ABCDE9293F,5,54493,Yes,1,94436,Employed,68,Own,87380,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_661,915899402898,ABCDE4397F,2,99230,No,2,214436,Unemployed,20,Own,295662,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_954,488293110478,ABCDE3859F,2,27177,Yes,2,50414,Employed,44,Rent,94024,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_33,441393129728,ABCDE1038F,1,52000,No,1,32040,Employed,22,None,83454,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_411,298514651748,ABCDE3261F,2,44831,No,1,199361,Employed,71,None,179917,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_547,585664986596,ABCDE5865F,0,14160,No,2,258724,Employed,53,None,130735,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_451,754578486861,ABCDE1195F,1,88352,No,2,213120,Employed,60,None,164945,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_324,740831547177,ABCDE4953F,5,17746,Yes,0,158687,Employed,19,None,280861,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_48,560607815021,ABCDE2260F,4,54087,Yes,1,284168,Unemployed,56,None,325932,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_500,233823532898,ABCDE2925F,3,69511,Yes,2,151473,Self-Employed,35,Own,159120,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_604,936886536965,ABCDE2496F,0,95920,Yes,2,67603,Employed,21,None,100700,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_984,798684850885,ABCDE7199F,5,34854,No,0,93301,Self-Employed,23,Own,111305,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_525,998761335565,ABCDE4724F,2,93561,No,1,201707,Self-Employed,58,Rent,303136,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_95,337659230102,ABCDE1614F,1,55405,Yes,1,125914,Employed,30,None,73327,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_406,242736728194,ABCDE4377F,0,95982,Yes,0,204139,Employed,21,Own,180723,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_301,179572903081,ABCDE8654F,4,53497,Yes,0,182902,Self-Employed,40,None,203591,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_359,902965679702,ABCDE3473F,0,21420,No,1,153711,Unemployed,39,None,183360,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_568,828857368135,ABCDE7666F,4,18615,No,2,262652,Employed,35,Own,110390,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_586,981563429345,ABCDE8970F,2,19927,Yes,2,249204,Employed,68,None,225516,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_827,982252668687,ABCDE7029F,4,16549,Yes,0,152217,Employed,62,Own,104827,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_927,250258725700,ABCDE1382F,4,23293,Yes,2,283209,Employed,53,None,152581,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_947,267990961019,ABCDE3497F,0,19070,Yes,1,204600,Employed,29,Own,197056,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_844,476946622602,ABCDE2811F,2,8517,No,0,128789,Employed,30,Own,95256,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_562,653198363475,ABCDE5663F,5,63972,Yes,2,136221,Self-Employed,65,Rent,125943,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_657,109098512916,ABCDE4274F,0,61039,Yes,2,232183,Unemployed,36,Rent,345286,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_423,417173821556,ABCDE3935F,1,14749,No,1,149759,Employed,58,None,81937,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_747,408849320912,ABCDE3591F,4,81752,No,1,56214,Employed,37,None,48704,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_824,396370245220,ABCDE2545F,1,71684,No,2,251745,Self-Employed,37,Rent,135951,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_778,272315985219,ABCDE4299F,3,22183,No,0,254086,Employed,65,None,259260,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_285,421382507038,ABCDE7911F,3,19786,Yes,1,182876,Employed,50,Rent,256040,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_120,871351191750,ABCDE1265F,2,67519,No,1,184014,Employed,53,None,385745,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_548,147320932473,ABCDE7492F,3,66227,Yes,1,45752,Employed,62,Own,131401,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_680,741548303022,ABCDE8086F,3,45672,No,2,87749,Unemployed,25,Rent,43659,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_314,287380598436,ABCDE5460F,5,80712,Yes,1,142278,Employed,72,Own,143848,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_288,218077709781,ABCDE2253F,2,23657,No,2,246995,Self-Employed,46,Own,278749,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_667,851243107639,ABCDE4751F,5,69942,Yes,0,91868,Employed,26,Rent,135507,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_985,448094793132,ABCDE3867F,3,48457,Yes,2,237344,Employed,55,Own,305219,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_651,771866154601,ABCDE7049F,3,34642,Yes,1,144886,Self-Employed,24,Own,57322,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_855,375242907378,ABCDE2938F,0,11957,Yes,0,147834,Self-Employed,23,Own,66828,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_148,167348224522,ABCDE8767F,1,85349,Yes,1,124950,Employed,58,Rent,126690,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_338,839303202320,ABCDE9101F,0,31599,No,2,295064,Self-Employed,33,Own,268058,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_429,992082537219,ABCDE8932F,1,85028,Yes,0,51419,Unemployed,72,Rent,131663,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_612,706593911995,ABCDE6187F,1,61949,Yes,2,49645,Self-Employed,39,Own,118371,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_476,998805171544,ABCDE1431F,2,24054,No,2,58871,Self-Employed,42,None,148379,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_275,607712545894,ABCDE9366F,1,91902,Yes,0,222373,Unemployed,39,None,235195,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_251,596381919149,ABCDE8005F,5,6633,Yes,0,34695,Employed,65,Rent,144359,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_698,202537408252,ABCDE4902F,4,31991,Yes,1,41640,Employed,55,Own,49647,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_913,754930937130,ABCDE7185F,2,60198,Yes,2,203807,Unemployed,51,Own,126954,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_683,468266286179,ABCDE1543F,4,50827,No,0,200692,Employed,50,Rent,101815,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_696,139064254208,ABCDE6360F,3,12732,No,2,280654,Self-Employed,37,Own,320555,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_936,742147303105,ABCDE5254F,2,42093,No,1,287094,Unemployed,75,Own,138829,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_689,702080033934,ABCDE2331F,4,61533,Yes,2,51545,Employed,33,Own,38018,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_396,768727205950,ABCDE8544F,0,11639,No,2,73226,Employed,27,Rent,119866,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_750,480900544320,ABCDE2576F,4,34190,Yes,0,39366,Self-Employed,55,Rent,144640,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_679,282290149031,ABCDE2947F,4,20046,No,0,270376,Employed,28,Rent,201821,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_36,997729049174,ABCDE3118F,4,34905,No,1,213744,Employed,19,Own,162371,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_999,855453272059,ABCDE4008F,2,70304,No,2,247511,Employed,56,None,147269,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_988,348383834508,ABCDE6547F,1,82405,No,2,197212,Employed,35,Rent,244676,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_765,348413960957,ABCDE7779F,0,80256,No,2,258411,Employed,18,Rent,399403,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_537,882447156337,ABCDE8344F,4,32275,No,1,118876,Unemployed,29,Rent,85800,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_690,491548482426,ABCDE2978F,4,9054,No,1,44249,Employed,48,Own,56114,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_834,810816316042,ABCDE8290F,1,82373,Yes,0,269086,Self-Employed,69,Rent,205267,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_591,857897999605,ABCDE8673F,1,70777,No,2,215386,Self-Employed,73,None,374345,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_65,711161133309,ABCDE6503F,5,56828,Yes,0,282899,Employed,54,Own,212973,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_462,598687758967,ABCDE2948F,3,84280,No,2,67567,Unemployed,63,None,120412,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_764,291788766117,ABCDE7730F,1,28825,No,0,111432,Employed,40,None,38408,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_686,227713712124,ABCDE3754F,0,99062,No,1,290058,Employed,52,Own,166366,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_663,957822552691,ABCDE4567F,1,10534,Yes,2,148024,Employed,56,Rent,42272,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_560,939547771967,ABCDE8566F,3,56220,Yes,1,259064,Employed,23,Rent,239837,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_608,349736987150,ABCDE9378F,0,97658,No,2,158948,Employed,21,Rent,284997,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_961,285199636966,ABCDE8545F,5,92304,Yes,0,140609,Employed,71,Own,87060,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_6,321154446974,ABCDE5395F,1,76967,Yes,1,263419,Employed,36,Own,174717,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_142,711073298893,ABCDE4967F,5,37596,Yes,0,118012,Employed,61,None,52848,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_329,830615173639,ABCDE3321F,4,24560,No,1,208545,Employed,70,None,142476,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_531,689761254552,ABCDE7403F,1,60702,Yes,2,135588,Unemployed,45,None,100397,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_403,636619657564,ABCDE7534F,0,44923,No,1,32455,Self-Employed,52,Rent,114176,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_744,366684090204,ABCDE5647F,4,15721,Yes,1,287394,Self-Employed,29,None,302555,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_232,577314053077,ABCDE6897F,5,51526,Yes,0,37896,Employed,40,Own,24607,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_521,530693432587,ABCDE2069F,1,89301,No,0,93193,Unemployed,24,Own,82539,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_69,508687289793,ABCDE6181F,1,20294,Yes,1,277637,Self-Employed,34,Rent,387884,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_92,553041569779,ABCDE6446F,4,97054,Yes,0,51795,Employed,63,Own,27601,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_343,566934522012,ABCDE7214F,3,87610,No,1,195595,Employed,34,Rent,253540,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_721,322590745142,ABCDE7695F,1,52981,No,0,64562,Unemployed,47,Own,86964,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_543,736790880302,ABCDE8284F,3,45230,No,0,29644,Employed,69,Own,119934,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_46,601087725781,ABCDE3335F,1,44825,Yes,2,264024,Employed,33,Own,251992,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_835,905801271985,ABCDE4911F,5,27954,Yes,0,183786,Self-Employed,56,Rent,181039,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_453,971698652102,ABCDE5876F,3,29172,Yes,1,274029,Employed,52,Rent,168084,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_258,519348641951,ABCDE5240F,2,33217,No,1,57606,Employed,45,Rent,110376,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_113,934714984133,ABCDE1318F,5,65224,No,1,255276,Unemployed,38,Own,343306,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_768,661882398902,ABCDE6646F,5,33156,No,1,253367,Self-Employed,73,Rent,184882,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_88,384969219858,ABCDE8825F,1,6934,Yes,1,49781,Employed,25,Rent,132770,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_164,698565228449,ABCDE4248F,4,61703,No,2,178769,Unemployed,20,None,122387,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_949,339838279793,ABCDE4556F,0,89042,No,2,188126,Self-Employed,40,None,225243,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_589,932896912781,ABCDE1533F,0,13581,No,2,203684,Employed,74,Own,178312,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_888,220313944178,ABCDE7126F,0,54560,Yes,1,230706,Employed,35,Own,367890,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_808,363596640483,ABCDE1101F,0,57246,No,2,144101,Employed,26,Own,57471,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_825,860679578759,ABCDE7402F,3,45868,Yes,0,267750,Self-Employed,51,None,306492,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_35,709223233539,ABCDE1605F,1,49599,Yes,2,282676,Employed,21,None,194418,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_448,589000576050,ABCDE4265F,4,29320,No,1,107476,Employed,28,Own,145812,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_168,466018863368,ABCDE5346F,3,44812,Yes,2,240416,Unemployed,53,Own,246879,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_186,168386535562,ABCDE1818F,0,76887,Yes,2,105659,Employed,40,Rent,77926,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_14,371966109654,ABCDE7946F,4,62499,No,0,156462,Employed,64,None,275840,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_765,327240440515,ABCDE3097F,4,15030,No,2,168749,Employed,65,None,257246,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_332,249795578531,ABCDE1838F,1,92122,Yes,1,37885,Employed,73,None,117437,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_876,444578988974,ABCDE4629F,0,91835,Yes,2,151372,Employed,51,None,323332,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_165,418971692986,ABCDE7838F,0,24284,Yes,1,296836,Employed,67,Own,178411,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_431,544189859951,ABCDE2243F,5,40908,Yes,2,107721,Self-Employed,43,Rent,55170,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_909,123670954184,ABCDE7453F,3,28836,Yes,1,248428,Employed,51,Own,203522,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_761,920134380746,ABCDE3506F,2,48714,Yes,1,229234,Employed,48,Rent,141589,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_669,968435223220,ABCDE5856F,0,39507,Yes,1,69215,Unemployed,51,Own,83336,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_843,644104321897,ABCDE4537F,0,98678,Yes,1,139927,Employed,39,None,56760,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_292,820836153537,ABCDE3454F,3,67576,Yes,2,187173,Employed,54,Own,365713,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_528,846810472339,ABCDE8241F,3,9890,No,1,198560,Unemployed,26,Rent,140440,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_947,261130604259,ABCDE8837F,5,35677,No,1,188590,Unemployed,38,Rent,297396,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_857,811152051928,ABCDE3842F,4,35234,Yes,0,82694,Unemployed,54,Own,56961,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_554,301322221183,ABCDE9772F,1,34786,No,2,224160,Employed,64,None,334286,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_798,694531376636,ABCDE4443F,3,96011,No,1,37262,Employed,67,Rent,20144,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_242,206393456173,ABCDE1737F,5,13124,Yes,0,288966,Employed,66,Rent,183959,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_478,799529923473,ABCDE5716F,4,56734,No,1,159678,Employed,56,None,257371,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_852,985341419568,ABCDE5452F,0,91172,No,0,57371,Unemployed,55,Rent,82854,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_836,512060753505,ABCDE3463F,1,14454,Yes,2,271421,Employed,56,None,213074,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_868,271016189819,ABCDE4284F,5,21549,Yes,2,247312,Employed,39,Rent,184212,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_770,529059175546,ABCDE5484F,5,28167,Yes,0,46606,Employed,47,Own,99676,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_670,954367766826,ABCDE2250F,0,66561,No,2,286336,Employed,70,Rent,161469,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_44,319040665093,ABCDE7178F,3,59352,Yes,1,262817,Employed,48,Rent,291715,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_364,219662057397,ABCDE5668F,3,48533,No,0,270532,Self-Employed,40,None,242646,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_105,245218982330,ABCDE2803F,3,23325,No,2,228793,Employed,38,Rent,172218,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_424,899822301585,ABCDE3511F,3,11930,No,2,32505,Unemployed,75,Rent,53752,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_505,490745536774,ABCDE8173F,4,37357,No,1,269600,Unemployed,70,None,360397,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_63,865403038285,ABCDE6489F,5,91727,Yes,2,106041,Unemployed,54,Own,44448,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_332,811223155862,ABCDE6758F,0,10470,Yes,1,257494,Employed,67,None,229234,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_540,129685521210,ABCDE8260F,4,88703,Yes,0,118844,Employed,22,Rent,144379,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_506,874727599922,ABCDE7918F,4,33337,No,1,234979,Employed,28,Rent,358447,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_473,445064824973,ABCDE6662F,4,32757,No,1,28582,Unemployed,75,Own,115375,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_792,445979451519,ABCDE7644F,3,57885,No,0,221398,Employed,63,None,310247,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_640,729367298726,ABCDE9899F,1,92593,No,2,288687,Unemployed,51,Own,332160,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_503,865135986523,ABCDE3788F,5,15042,Yes,1,292001,Employed,74,None,221141,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_997,974736472051,ABCDE4321F,2,8291,No,2,31762,Self-Employed,23,Rent,116508,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_759,339908002385,ABCDE6809F,5,65003,No,1,82877,Unemployed,73,None,119627,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_726,762879311776,ABCDE8818F,2,29854,No,2,209357,Self-Employed,73,None,287892,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_962,988625049258,ABCDE3579F,4,64147,Yes,2,281056,Self-Employed,66,Own,240602,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_905,984744467371,ABCDE9245F,5,62583,Yes,1,218683,Employed,27,Own,280849,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_607,831274034157,ABCDE5258F,5,85515,Yes,0,298093,Unemployed,51,Own,364515,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_784,900533693916,ABCDE4443F,4,73277,Yes,0,67556,Employed,32,Own,133846,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_832,222992314733,ABCDE6499F,3,82793,No,1,117510,Self-Employed,37,Rent,113025,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_846,246749552555,ABCDE4495F,5,92500,Yes,1,32776,Unemployed,55,Rent,58691,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_696,899827011434,ABCDE5114F,4,19358,No,0,145965,Employed,18,Rent,99272,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_648,691430704098,ABCDE8282F,2,51569,Yes,0,121449,Employed,53,Own,38433,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_688,786537918293,ABCDE6932F,4,35085,No,1,257181,Employed,55,Own,147483,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_295,680107162114,ABCDE9731F,4,48176,No,0,254748,Self-Employed,23,None,118947,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_364,170278790467,ABCDE6055F,5,14285,Yes,0,214761,Unemployed,45,Rent,238273,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_646,930617898482,ABCDE9757F,2,51926,No,0,254389,Unemployed,30,Rent,129716,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_974,302354311404,ABCDE8313F,3,62521,No,0,42415,Employed,71,None,103952,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_343,226506350790,ABCDE5513F,3,6930,Yes,1,198672,Unemployed,23,Rent,117851,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_68,590938899315,ABCDE9188F,5,63623,Yes,2,294959,Unemployed,69,Own,179404,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_978,509871731424,ABCDE5586F,3,53709,No,1,237262,Employed,22,Rent,245453,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_807,654274461026,ABCDE7043F,3,82763,Yes,2,104628,Employed,33,Rent,137384,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_216,439746678492,ABCDE5051F,3,97752,No,0,256835,Employed,70,None,207824,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_390,214962745440,ABCDE9808F,4,26759,No,0,222738,Employed,42,None,200541,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_411,783692261447,ABCDE4381F,4,70699,Yes,1,286452,Unemployed,37,Own,345447,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_934,130962171198,ABCDE3587F,1,75903,No,0,269172,Employed,37,Own,254897,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_716,230878001746,ABCDE2668F,5,55792,No,1,48471,Employed,66,None,57316,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_91,583960125911,ABCDE3960F,5,57323,Yes,0,34463,Self-Employed,31,Own,123817,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_579,333945078479,ABCDE9455F,5,51980,No,0,74433,Unemployed,26,Own,119253,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_334,169035037107,ABCDE2856F,5,80187,Yes,1,68422,Self-Employed,27,Own,77706,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_134,403255692698,ABCDE5404F,0,30003,Yes,0,229819,Unemployed,43,Own,291852,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_436,293753382766,ABCDE3987F,2,41518,No,2,226291,Unemployed,33,None,288039,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_896,986002374138,ABCDE6201F,1,27490,No,1,141848,Self-Employed,43,Own,31528,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_658,312542514226,ABCDE6413F,0,38414,Yes,1,41436,Employed,38,Rent,35946,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_425,813194492466,ABCDE9211F,0,24356,Yes,2,30275,Self-Employed,48,Own,48147,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_385,333471453929,ABCDE4622F,2,75152,No,1,203260,Self-Employed,29,Own,246325,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_840,139081431842,ABCDE4601F,2,33425,Yes,0,187098,Employed,59,None,338309,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_2,616513057096,ABCDE1735F,0,78945,No,0,154249,Self-Employed,62,Rent,300211,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_355,742275311829,ABCDE9703F,5,18818,Yes,0,210541,Employed,26,Own,105167,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_760,797948995057,ABCDE8507F,2,95131,Yes,0,111784,Employed,68,None,79088,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_249,864770026039,ABCDE2510F,3,53268,No,1,177107,Employed,21,Rent,313379,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_580,778387025415,ABCDE7032F,4,52484,Yes,2,283399,Employed,60,Own,210675,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
