Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_455,828577895579,ABCDE5682F,4,13465,No,1,31058,Unemployed,55,Rent,34319,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_864,585755185259,ABCDE4380F,2,57972,No,0,46818,Employed,66,None,31617,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_394,380633967632,ABCDE4595F,5,7084,No,1,296613,Self-Employed,30,Own,224128,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_226,926322909768,ABCDE7058F,0,90653,No,2,172754,Employed,50,Rent,274062,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_622,169433882670,ABCDE3127F,5,16499,No,2,186983,Employed,54,Rent,163700,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_128,101322665088,ABCDE6111F,5,35654,Yes,0,114343,Employed,52,None,28169,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_886,194258010099,ABCDE3179F,5,30521,No,0,97557,Employed,24,Rent,44925,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_784,830560765706,ABCDE1140F,0,49692,No,0,268561,Employed,55,Rent,231589,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_157,212349429841,ABCDE5111F,1,35204,Yes,1,154773,Unemployed,64,Rent,239371,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_938,633750059848,ABCDE3725F,5,69787,No,0,233376,Employed,73,None,274035,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_444,760168113808,ABCDE6978F,4,80185,No,0,122526,Employed,32,Rent,97982,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_200,212069194190,ABCDE6229F,4,30941,No,2,204316,Employed,40,Rent,101695,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_974,943069495988,ABCDE2290F,3,88207,Yes,0,94718,Employed,61,None,118388,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_661,818300126544,ABCDE2704F,1,54596,No,1,130260,Unemployed,63,None,65171,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_393,119007488428,ABCDE4532F,0,11904,No,2,52759,Unemployed,58,Rent,44484,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_8,334699172244,ABCDE2719F,1,14449,No,2,40347,Self-Employed,34,None,61136,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_444,833202324113,ABCDE7448F,3,36760,Yes,1,294412,Employed,62,Own,292092,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_657,125735660140,ABCDE9254F,5,13839,Yes,2,57253,Unemployed,27,None,73465,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_404,881132521420,ABCDE1527F,4,9580,No,0,167937,Unemployed,18,None,154946,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_686,332303383465,ABCDE8088F,3,54001,No,2,31129,Self-Employed,31,None,132206,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_113,370067146343,ABCDE9102F,3,29594,No,2,57301,Unemployed,25,Rent,77911,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_958,448979593649,ABCDE6690F,5,70160,Yes,1,219486,Employed,23,Own,100686,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_802,930562751764,ABCDE3106F,2,34398,No,1,231254,Employed,39,Own,203432,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_828,796522010845,ABCDE3525F,0,55150,Yes,2,186266,Self-Employed,35,Own,123528,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_316,773126063459,ABCDE4605F,4,43748,Yes,0,201280,Employed,31,None,173801,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_500,664184077572,ABCDE4463F,0,36637,Yes,0,131936,Self-Employed,59,None,51940,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_614,798938630944,ABCDE1360F,4,45527,No,2,154764,Unemployed,43,Rent,106675,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_396,980989011012,ABCDE7067F,3,56203,No,1,219053,Self-Employed,55,Rent,207177,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_259,939430826939,ABCDE5209F,2,9180,No,1,286872,Employed,21,Rent,122707,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_546,524614213530,ABCDE9396F,0,14570,No,1,234794,Employed,37,Rent,166350,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_869,464400801084,ABCDE5704F,0,99433,No,1,185074,Employed,19,Own,276484,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_332,365492198099,ABCDE5312F,3,63876,No,2,271499,Unemployed,43,Own,122281,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_583,845875080647,ABCDE3307F,0,78152,Yes,2,228714,Employed,47,Rent,368816,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_884,124045462106,ABCDE9640F,2,22018,No,0,269213,Self-Employed,43,Rent,239324,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_743,948999448683,ABCDE2741F,2,39839,Yes,1,199003,Self-Employed,24,Own,319897,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_518,658219452733,ABCDE6037F,4,40610,Yes,1,294656,Self-Employed,44,None,222504,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_693,602291018321,ABCDE6947F,5,89307,No,1,118874,Unemployed,34,Own,120779,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_108,141878056543,ABCDE8043F,3,25810,Yes,2,115063,Self-Employed,28,Own,79132,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_317,294586113800,ABCDE7978F,2,78188,No,2,285139,Employed,53,None,132158,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_58,398811797490,ABCDE9211F,1,56912,No,0,246095,Employed,67,Rent,362625,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_996,666434769285,ABCDE5368F,0,24904,Yes,1,217485,Employed,72,None,246821,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_600,372354027025,ABCDE2564F,0,62797,Yes,0,40604,Unemployed,36,None,68766,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_285,837565391382,ABCDE5167F,3,7130,Yes,0,126896,Unemployed,42,None,24302,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_73,866924710676,ABCDE3556F,5,17329,No,1,160992,Self-Employed,54,None,362730,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_928,517990159683,ABCDE9700F,5,20553,Yes,2,92557,Employed,23,None,23619,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_736,778025012345,ABCDE9776F,2,81860,Yes,1,41838,Employed,68,Rent,72881,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_34,676976602863,ABCDE8448F,4,94456,No,0,112417,Employed,67,Own,35640,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_244,249317123456,ABCDE8175F,2,78570,Yes,0,172191,Self-Employed,20,Rent,261337,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_302,967932552374,ABCDE6783F,2,78311,Yes,2,87433,Employed,25,Own,44391,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_444,994283742283,ABCDE7103F,1,59351,Yes,2,293622,Unemployed,35,None,142256,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_633,709752939632,ABCDE9660F,3,54499,No,2,202472,Unemployed,71,Own,373978,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_282,339173351424,ABCDE7533F,3,23788,Yes,1,162151,Employed,39,None,181151,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_315,400705404764,ABCDE8531F,0,5561,No,0,117338,Unemployed,43,Rent,47933,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_438,322020464042,ABCDE9961F,5,8823,Yes,2,143513,Unemployed,60,Own,92199,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_198,722111737790,ABCDE4376F,4,61651,No,1,241945,Unemployed,36,Own,218578,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_40,132330175577,ABCDE7132F,0,50024,No,1,26173,Employed,73,Rent,134477,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_636,155741806894,ABCDE9471F,2,92686,Yes,0,190224,Self-Employed,30,Rent,219167,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_718,498050678628,ABCDE4496F,1,77802,No,1,79220,Self-Employed,53,None,78986,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_198,388419277114,ABCDE9972F,2,99542,Yes,2,153679,Employed,64,Rent,225673,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_960,338495864777,ABCDE1313F,0,11762,Yes,1,221570,Unemployed,66,Own,386597,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_543,674911736578,ABCDE8201F,5,72543,No,0,123587,Employed,45,None,38076,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_215,774745016230,ABCDE3220F,4,50318,Yes,2,118293,Employed,28,Rent,77237,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_23,662503890873,ABCDE1173F,2,14718,Yes,2,140200,Unemployed,55,Rent,97925,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_422,779136449266,ABCDE4848F,0,5651,No,2,277287,Employed,36,Own,169097,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_722,156317292496,ABCDE4353F,2,54223,Yes,1,214968,Employed,63,None,176848,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_423,536031784599,ABCDE1889F,3,14683,No,2,243404,Employed,30,Rent,207308,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_784,150319622386,ABCDE1083F,3,9398,No,0,252694,Employed,24,Rent,144495,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_432,812816364700,ABCDE9044F,2,96598,Yes,2,263886,Self-Employed,20,Rent,377384,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_200,484342179845,ABCDE8655F,0,96196,Yes,2,294001,Employed,71,Rent,366679,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_524,131657571356,ABCDE8519F,4,68754,Yes,2,212191,Self-Employed,23,Rent,139583,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_425,368083704072,ABCDE3669F,3,53762,No,2,251465,Employed,39,None,328047,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_155,993467765963,ABCDE2687F,5,67607,No,1,187961,Self-Employed,38,None,266633,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_67,782836884042,ABCDE3895F,2,77443,No,2,161919,Self-Employed,21,Own,272178,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_109,937475501384,ABCDE2124F,0,66653,No,1,109849,Self-Employed,26,Own,130382,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_881,872327532962,ABCDE8983F,0,21367,No,1,59205,Self-Employed,53,Own,37173,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_988,558000337709,ABCDE2303F,0,96177,Yes,2,131994,Unemployed,19,None,62328,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_820,314887338282,ABCDE2789F,0,91142,No,1,105065,Self-Employed,51,None,108577,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_991,491145324537,ABCDE7026F,0,72558,Yes,1,153938,Employed,53,Rent,134163,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_428,888395549565,ABCDE3799F,5,24075,No,2,216475,Employed,33,Rent,167138,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_172,123075347168,ABCDE6998F,5,47573,No,2,82308,Self-Employed,74,Rent,137904,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_931,453046494695,ABCDE1796F,0,55729,No,0,199554,Self-Employed,37,Own,234104,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_537,360368975731,ABCDE6223F,0,68296,Yes,0,144208,Employed,27,Own,97601,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_264,106989146834,ABCDE2873F,0,36426,No,1,128164,Employed,72,Own,44516,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_208,678524727204,ABCDE8339F,1,6715,No,2,113692,Employed,38,Rent,108383,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_473,896866214879,ABCDE5643F,4,32921,No,1,252734,Unemployed,34,None,110417,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_43,706956795839,ABCDE8752F,3,79611,Yes,2,281138,Employed,33,None,157735,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_773,730343140216,ABCDE7781F,2,88471,No,0,237035,Self-Employed,21,None,398050,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_338,383233274010,ABCDE8229F,4,15527,Yes,2,157276,Employed,68,Rent,162234,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_546,151890051247,ABCDE2620F,1,73001,No,2,43203,Employed,75,None,87686,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_788,669668349482,ABCDE1381F,3,5834,No,0,155572,Employed,40,Rent,227745,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_798,424064111902,ABCDE2073F,4,71226,No,1,253984,Unemployed,53,None,333071,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_612,296227265867,ABCDE3904F,5,95601,Yes,2,294724,Employed,52,Own,124943,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_90,868396855396,ABCDE5819F,4,24839,No,0,209309,Employed,59,None,128741,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_651,422806190185,ABCDE8989F,5,9103,No,0,64710,Employed,73,Own,58767,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_715,228095014106,ABCDE1256F,3,79372,Yes,2,182799,Unemployed,49,Rent,313957,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_136,582624298466,ABCDE9192F,5,68720,Yes,0,171138,Employed,53,Rent,249949,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_375,615809194521,ABCDE2861F,0,25474,No,2,60097,Unemployed,47,Rent,80637,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_426,364152364619,ABCDE1266F,5,52176,No,2,142594,Unemployed,18,Rent,136595,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_573,130378184164,ABCDE1911F,4,23552,Yes,2,187223,Employed,46,None,231979,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_861,843341191916,ABCDE8418F,0,10179,No,1,195495,Employed,37,Own,376377,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_917,598569441463,ABCDE8785F,1,91263,Yes,1,141221,Unemployed,30,None,97850,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_177,209462789935,ABCDE9465F,5,88200,No,1,98749,Employed,70,None,96587,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_927,548495040502,ABCDE5049F,3,23538,Yes,1,141182,Employed,19,Own,76521,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_397,790472456466,ABCDE8365F,4,74900,Yes,2,113444,Self-Employed,31,None,66503,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_838,487922069398,ABCDE9845F,3,30556,No,1,291235,Employed,51,Rent,380005,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_418,592192721544,ABCDE5463F,0,40516,Yes,1,70283,Unemployed,53,Rent,30733,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_2,902808957926,ABCDE3474F,5,9953,Yes,0,218960,Employed,49,Own,130844,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_399,648048389135,ABCDE3681F,4,89537,Yes,1,49272,Employed,54,Rent,20886,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_740,269208729398,ABCDE3543F,3,75144,Yes,1,118621,Employed,57,Own,32525,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_827,925407107317,ABCDE8021F,1,35972,No,0,288949,Employed,24,None,387596,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_568,172040370124,ABCDE6235F,4,47614,Yes,0,89219,Employed,27,Rent,131633,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_244,313395466368,ABCDE7115F,3,93126,Yes,0,99661,Employed,53,Own,83280,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_281,473208484605,ABCDE6396F,2,6569,No,0,208887,Self-Employed,47,Own,189638,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_624,619385750301,ABCDE8563F,3,40056,No,2,68353,Employed,42,Own,121139,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_19,877424410771,ABCDE3853F,3,27648,Yes,1,106863,Self-Employed,22,Own,80773,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_181,766656995652,ABCDE5605F,2,81666,No,1,295480,Employed,60,Rent,322559,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_639,761257620752,ABCDE7234F,2,49166,No,0,80587,Employed,33,Own,67998,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_957,851514534994,ABCDE1390F,3,13705,No,2,222220,Employed,73,None,384318,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_588,849153883730,ABCDE2350F,2,59376,Yes,0,138863,Employed,21,Rent,54569,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_420,271594766557,ABCDE5567F,0,42502,No,0,63840,Unemployed,63,None,26427,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_155,586964329479,ABCDE1693F,0,38138,No,1,188063,Self-Employed,49,None,190178,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_525,266784165056,ABCDE3330F,2,86288,No,0,53926,Self-Employed,54,Rent,128182,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_752,609769179575,ABCDE1473F,4,33743,Yes,2,95019,Employed,72,Own,132946,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_354,416512297606,ABCDE1950F,1,36153,No,2,46556,Employed,55,None,32861,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_320,685296633944,ABCDE2264F,0,45507,Yes,1,69196,Employed,65,Own,118422,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_723,269321620253,ABCDE1357F,2,57335,Yes,2,152794,Self-Employed,41,Own,287186,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_981,698756848279,ABCDE9895F,1,81779,Yes,2,83331,Employed,42,None,25982,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_768,951514456993,ABCDE3412F,5,45000,Yes,2,149419,Employed,57,Own,43391,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_273,434675593157,ABCDE5160F,5,64161,No,2,243523,Employed,18,Own,270330,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_309,406915201240,ABCDE9593F,1,53260,No,2,169825,Employed,29,None,194479,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_392,631587377034,ABCDE1925F,4,96893,No,2,149719,Employed,66,None,22932,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_913,836495805145,ABCDE8224F,4,36796,Yes,2,175398,Self-Employed,75,Rent,145815,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_624,302785659719,ABCDE6442F,4,94989,No,1,223323,Employed,22,Own,255116,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_307,906512199960,ABCDE4128F,0,52367,No,1,93376,Self-Employed,37,Own,70643,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_19,433982211581,ABCDE7415F,3,49619,Yes,2,71907,Employed,63,Rent,74013,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_542,581996688327,ABCDE1881F,4,75805,Yes,0,160217,Employed,30,Rent,181543,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_740,311500174758,ABCDE7640F,4,39587,No,0,45986,Unemployed,37,Rent,116011,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_567,769143993775,ABCDE6065F,5,14758,No,0,205713,Employed,29,None,197052,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_12,754622708849,ABCDE9003F,1,75995,No,0,128985,Self-Employed,61,Rent,146020,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_895,312781661267,ABCDE3927F,0,92156,Yes,1,101176,Employed,71,Rent,75794,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_717,426208761116,ABCDE5179F,1,97916,Yes,0,197473,Unemployed,33,Rent,393312,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_651,272895169092,ABCDE8513F,0,43723,No,2,173022,Unemployed,53,Own,204008,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_826,227431125570,ABCDE7708F,0,97168,Yes,1,219744,Self-Employed,48,Own,378659,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_6,190973958689,ABCDE5675F,3,37973,Yes,2,100626,Employed,57,None,140463,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_146,127439884283,ABCDE1201F,0,59602,No,0,177051,Employed,40,Rent,102316,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_200,342867765933,ABCDE4552F,3,60680,Yes,2,289912,Employed,30,None,210258,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_612,979286812140,ABCDE7141F,1,72816,No,2,267559,Unemployed,33,Own,221956,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_181,791074179448,ABCDE8301F,5,57427,Yes,1,178586,Employed,18,None,209997,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_333,550634158136,ABCDE7839F,1,38064,No,2,287613,Employed,47,Rent,337116,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_892,469779947320,ABCDE8944F,4,16723,Yes,0,220013,Unemployed,53,None,247674,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_482,110614628533,ABCDE4874F,3,50553,Yes,1,25720,Unemployed,21,Own,42958,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_193,791499613784,ABCDE6167F,5,39628,Yes,2,273979,Self-Employed,55,Rent,200927,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_161,722279417130,ABCDE8931F,5,98569,No,2,141221,Employed,72,Own,75074,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_646,380723421254,ABCDE8604F,1,64469,No,2,202069,Employed,56,Own,312137,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_174,694369708741,ABCDE6915F,1,41806,No,1,290001,Employed,37,None,194224,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_794,266462490160,ABCDE6871F,0,69962,No,1,215861,Self-Employed,60,Own,217571,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_485,307504314137,ABCDE5210F,1,41413,No,1,215853,Employed,60,None,262582,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_928,639899081089,ABCDE8300F,0,50491,Yes,1,244318,Unemployed,66,None,150690,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_287,808257942501,ABCDE6428F,3,19933,Yes,2,245019,Self-Employed,26,Own,347887,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_610,247539653137,ABCDE5292F,2,64085,No,1,46004,Employed,75,Rent,35418,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_818,386297406770,ABCDE5517F,1,17355,Yes,2,66726,Employed,60,None,146711,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_266,118268117715,ABCDE5104F,2,42972,No,0,241489,Self-Employed,30,Rent,119057,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_499,763621958299,ABCDE4581F,3,15787,No,0,223003,Self-Employed,62,Rent,362950,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_921,486755143973,ABCDE7073F,2,40878,Yes,2,64509,Self-Employed,18,Own,73476,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_238,486922659918,ABCDE7633F,4,40460,No,0,204327,Self-Employed,44,None,215860,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_751,399472359565,ABCDE5975F,3,30581,No,1,121410,Employed,54,Own,88649,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_444,602906723447,ABCDE2576F,4,93086,Yes,0,144667,Unemployed,57,None,136117,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_691,453757455493,ABCDE2760F,2,32583,No,0,277701,Self-Employed,57,Own,120860,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_457,110768071566,ABCDE1363F,4,69721,Yes,2,293329,Unemployed,65,Rent,250307,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_359,854981792356,ABCDE1446F,1,58057,Yes,2,258403,Employed,60,None,117593,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_159,309670389933,ABCDE6422F,3,21259,Yes,0,220449,Unemployed,58,Rent,118208,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_475,659410338586,ABCDE3018F,5,77153,No,2,150211,Employed,19,Own,235009,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_602,428470506864,ABCDE1800F,1,78485,Yes,0,284650,Self-Employed,18,Rent,349437,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_212,204529139690,ABCDE8470F,1,41840,No,1,27292,Employed,37,None,30430,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_218,437909150990,ABCDE6895F,2,99900,No,2,255977,Employed,61,Rent,302705,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_511,378939955041,ABCDE5303F,0,64720,No,2,120397,Employed,71,Rent,28969,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_987,583123059614,ABCDE1510F,5,31862,Yes,1,45770,Employed,63,Own,58477,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
