Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_698,469681759146,ABCDE2686F,0,51984,No,0,231706,Employed,50,Own,193629,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_111,353311499256,ABCDE1577F,0,9326,Yes,1,90797,Unemployed,55,Rent,118078,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_977,625195894463,ABCDE9968F,1,45378,Yes,1,247227,Employed,58,Own,224903,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_774,842198519534,ABCDE6484F,5,44997,Yes,1,264907,Employed,41,Rent,287933,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_974,868431615774,ABCDE7573F,5,72011,Yes,0,261438,Employed,55,Rent,343436,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_710,334292186327,ABCDE4283F,3,21036,Yes,0,108243,Employed,67,None,56239,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_643,898928544689,ABCDE4023F,3,71489,No,1,153854,Employed,47,Rent,152302,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_585,452015893377,ABCDE9948F,2,50512,No,0,137230,Self-Employed,48,Own,75665,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_129,240464718760,ABCDE2928F,2,96132,Yes,2,211294,Employed,26,Own,282133,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_64,264168496205,ABCDE6194F,1,68574,No,2,100107,Self-Employed,39,None,103773,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_764,705667818113,ABCDE1337F,0,38181,Yes,1,136878,Employed,73,Rent,121850,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_658,849353877467,ABCDE3807F,0,73504,Yes,1,75484,Employed,18,None,140826,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_296,367110507102,ABCDE3973F,5,15552,No,1,91113,Employed,46,None,36690,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_565,899448862248,ABCDE3447F,3,86563,No,1,40429,Unemployed,21,None,142043,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_928,387471494607,ABCDE4528F,1,28676,Yes,1,52160,Employed,56,None,149187,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_448,727414585441,ABCDE8622F,4,88825,Yes,2,219408,Self-Employed,35,None,216738,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_858,297230381328,ABCDE4461F,2,70908,Yes,2,120425,Unemployed,31,Rent,54822,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_932,872240039494,ABCDE7828F,3,48655,No,2,84977,Employed,72,Rent,102007,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_121,260805831865,ABCDE1164F,0,65682,Yes,0,244498,Employed,24,None,238177,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_255,792670481170,ABCDE4846F,3,53668,No,0,247267,Unemployed,50,Own,202824,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_291,129133385062,ABCDE1926F,1,92860,No,2,42441,Employed,50,Rent,132005,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_486,661508559403,ABCDE6119F,2,84186,Yes,0,203706,Unemployed,72,None,399377,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_231,902530130244,ABCDE8691F,4,95880,Yes,2,295287,Employed,44,Rent,286154,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_15,906725005836,ABCDE5763F,3,72386,No,2,58966,Self-Employed,27,Rent,112662,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_217,779648055983,ABCDE7715F,0,92397,No,2,239950,Unemployed,72,None,216971,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_306,582934242388,ABCDE5930F,4,50219,No,1,118761,Unemployed,59,Rent,48524,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_596,353509941834,ABCDE6460F,5,30110,No,0,122681,Employed,71,Own,79647,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_1000,526152004696,ABCDE6743F,0,66104,No,2,151705,Unemployed,49,None,249600,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_196,135293241072,ABCDE2753F,2,54249,Yes,0,290168,Employed,62,Rent,108746,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_136,843122359548,ABCDE5096F,5,94931,No,1,202307,Employed,57,Rent,119486,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_700,198167384842,ABCDE2075F,5,44922,Yes,2,278168,Employed,38,Rent,349687,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_365,769789859833,ABCDE3685F,1,77840,No,0,257416,Unemployed,49,None,245648,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_551,520067215579,ABCDE7081F,0,77310,No,2,70643,Employed,70,None,126352,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_935,115299358635,ABCDE8913F,1,82898,Yes,0,75194,Unemployed,21,None,68657,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_744,584357425510,ABCDE3271F,4,28098,Yes,2,41622,Unemployed,69,Rent,53732,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_92,698103793442,ABCDE2534F,1,62683,No,2,260960,Employed,49,None,268530,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_591,256773899592,ABCDE8547F,1,61350,Yes,1,283781,Self-Employed,59,Rent,194588,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_339,580586788546,ABCDE9068F,3,43182,Yes,1,90870,Employed,46,Rent,118938,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_579,594812694998,ABCDE9018F,5,30831,No,0,67224,Employed,54,Own,42182,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_792,398294794551,ABCDE9256F,0,69803,No,0,252059,Self-Employed,53,None,100161,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_760,508182928921,ABCDE2717F,3,35043,No,1,61176,Employed,21,Rent,75483,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_216,469396797798,ABCDE7976F,0,34234,No,1,157793,Employed,32,Own,369154,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_784,354032874664,ABCDE7347F,3,24847,Yes,1,248855,Employed,69,Own,197445,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_855,845240973122,ABCDE3159F,1,21660,No,0,93828,Employed,68,Own,79963,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_360,914357536117,ABCDE2210F,3,76945,No,0,273360,Unemployed,43,Own,304356,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_362,554742257717,ABCDE9230F,5,56226,Yes,0,256099,Employed,52,Own,176513,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_152,934497911420,ABCDE7459F,2,59758,Yes,0,164468,Employed,73,None,344462,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_440,338450334952,ABCDE7289F,3,47500,Yes,0,65976,Employed,63,Own,130544,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_782,242899750967,ABCDE8932F,1,81531,Yes,0,149512,Employed,40,None,63013,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_591,608939803754,ABCDE2417F,5,61857,No,0,248619,Unemployed,62,None,235988,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_675,405694569912,ABCDE5276F,3,63253,Yes,0,80843,Employed,49,None,33752,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_558,297020288685,ABCDE9960F,2,79466,Yes,2,79774,Self-Employed,61,Own,27455,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_876,752837444268,ABCDE8938F,5,42484,Yes,2,132216,Employed,70,None,142178,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_349,710517219350,ABCDE4509F,4,95319,Yes,1,289789,Employed,56,None,298559,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_742,297681973528,ABCDE4632F,2,29981,Yes,2,132971,Unemployed,45,None,53415,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_795,272370924082,ABCDE1592F,1,74061,No,2,41959,Employed,67,None,118579,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_837,225801933915,ABCDE1962F,1,25480,Yes,0,51042,Employed,18,None,124549,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_373,650038269798,ABCDE6939F,4,88659,No,2,240040,Unemployed,28,Own,156303,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_211,870228166576,ABCDE5973F,0,83213,No,2,207620,Self-Employed,19,Rent,116757,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_546,838415956703,ABCDE7974F,3,6509,No,1,119659,Employed,49,Rent,140627,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_223,883688077521,ABCDE7911F,2,62275,No,2,203762,Self-Employed,51,None,130923,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_509,514880355136,ABCDE8540F,1,97062,Yes,0,162506,Employed,25,Rent,103043,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_883,787819549952,ABCDE3658F,1,48102,Yes,1,175630,Employed,19,Rent,189756,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_768,866095496476,ABCDE8437F,4,41659,No,2,80672,Employed,73,Own,79629,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_665,839958052981,ABCDE8176F,2,80686,No,2,81940,Employed,44,Own,60434,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_516,917794497783,ABCDE3843F,3,89717,Yes,2,156333,Employed,63,None,398162,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_607,104379801305,ABCDE6491F,0,73009,No,2,127283,Employed,51,Rent,93587,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_242,216313970697,ABCDE9705F,2,33515,Yes,0,78949,Employed,50,Own,130812,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_438,248859101865,ABCDE3049F,0,65650,No,1,187068,Employed,40,Own,158483,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_991,885144769593,ABCDE1106F,1,79589,Yes,2,115504,Self-Employed,58,Own,122985,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_428,657508397129,ABCDE2433F,2,55811,Yes,2,147343,Unemployed,29,None,84566,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_883,839341359573,ABCDE8054F,4,8038,No,0,212645,Employed,72,Own,218879,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_279,182899078529,ABCDE7664F,4,26447,No,2,138849,Employed,65,Rent,63671,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_325,760516706135,ABCDE3419F,5,59599,No,2,219763,Self-Employed,59,Own,152097,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_958,268033311447,ABCDE4920F,4,48559,Yes,1,30065,Unemployed,43,Rent,25152,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_198,749105972125,ABCDE5254F,4,9338,No,1,229663,Self-Employed,38,Own,129087,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_427,903716719386,ABCDE3287F,0,59803,Yes,0,290252,Self-Employed,51,Rent,358104,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_309,998735756198,ABCDE8101F,5,32721,No,2,42125,Employed,60,Rent,44683,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_992,394443886367,ABCDE8342F,3,23190,No,2,244314,Employed,25,Rent,208269,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_354,848190636156,ABCDE6670F,5,30301,No,0,112848,Unemployed,36,Rent,98065,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_45,884368140047,ABCDE9010F,2,22453,Yes,2,201785,Unemployed,64,None,314994,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_217,268038358229,ABCDE8752F,1,77949,Yes,1,57856,Employed,20,Rent,83652,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_75,244424697339,ABCDE2898F,3,42928,No,0,212110,Unemployed,56,None,227289,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_255,403004766942,ABCDE5777F,0,84807,Yes,0,78624,Unemployed,74,Rent,124927,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_881,974441701654,ABCDE3697F,2,31439,Yes,2,277128,Self-Employed,69,Rent,137274,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_895,788768753110,ABCDE5452F,3,32071,No,1,218505,Self-Employed,71,Rent,189162,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_231,497446432427,ABCDE2793F,1,66869,No,1,29150,Employed,34,Own,68463,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_575,666626998004,ABCDE4575F,0,41504,Yes,1,184508,Employed,49,None,204085,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_601,900877967426,ABCDE7777F,5,85710,No,0,147526,Employed,30,Own,42245,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_138,246141967770,ABCDE3582F,5,99670,No,2,121966,Employed,28,Rent,96308,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_982,563322763899,ABCDE1844F,5,16179,No,1,91528,Employed,65,Own,100855,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_734,206634149111,ABCDE3992F,4,84120,No,2,294426,Unemployed,45,Rent,281393,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_884,445823596567,ABCDE2330F,3,54959,Yes,2,148755,Employed,23,Own,122929,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_357,140560185046,ABCDE7052F,2,77777,Yes,1,233743,Self-Employed,25,None,397011,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_797,480764662980,ABCDE4949F,5,74316,Yes,2,96507,Employed,35,None,79284,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_608,962371643760,ABCDE1561F,1,85139,Yes,0,96111,Employed,26,Own,23057,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_193,413004549045,ABCDE4463F,5,14144,No,2,25190,Employed,73,None,114567,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_74,375713484460,ABCDE8363F,4,44446,Yes,0,139653,Employed,24,Rent,48657,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_178,953393120489,ABCDE5274F,2,12352,Yes,1,152385,Unemployed,50,None,209098,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_187,867485764955,ABCDE7829F,2,5540,No,0,127083,Employed,56,None,100188,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_646,695195646433,ABCDE1122F,5,11415,Yes,2,211996,Employed,53,Own,146076,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_162,722535545619,ABCDE8689F,1,22605,No,1,104991,Self-Employed,45,Own,147739,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_693,694615377362,ABCDE9576F,5,10112,No,0,286732,Unemployed,69,None,237623,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_903,134571189772,ABCDE4801F,3,55074,Yes,2,227468,Employed,37,Own,356378,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_653,482871972812,ABCDE6003F,0,47183,Yes,2,209236,Employed,55,None,396552,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_586,184592958282,ABCDE3606F,0,46651,No,2,25082,Employed,45,None,87505,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_724,101447888334,ABCDE3595F,2,51090,Yes,0,169479,Self-Employed,24,Rent,105899,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_862,444415009803,ABCDE1631F,0,58895,No,0,174596,Self-Employed,22,Own,279245,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_619,181874741567,ABCDE8098F,5,46142,No,0,78650,Self-Employed,62,Rent,61545,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_445,746264649263,ABCDE7343F,4,98601,Yes,1,220606,Employed,30,Own,275075,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_262,202914283725,ABCDE5817F,1,22864,Yes,0,112085,Employed,43,Own,31358,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_545,252837384355,ABCDE4009F,5,14164,No,0,142542,Self-Employed,73,None,32535,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_275,854621192207,ABCDE9637F,0,74803,Yes,0,226957,Unemployed,48,Own,247336,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_722,668383697538,ABCDE7355F,0,8983,No,2,142434,Employed,56,None,78135,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_811,249664193517,ABCDE5046F,2,34437,Yes,0,278112,Self-Employed,19,Own,302647,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_392,873875783810,ABCDE8214F,1,13473,No,1,96395,Employed,57,None,89683,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_886,967652652677,ABCDE7732F,4,36057,Yes,1,124994,Employed,47,Rent,146004,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_403,741929927464,ABCDE5922F,5,97334,Yes,1,262366,Self-Employed,32,None,250936,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_643,718282052891,ABCDE3494F,1,66506,Yes,0,28173,Employed,48,Own,140341,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_669,857557783827,ABCDE6356F,5,65286,No,0,65409,Employed,68,Own,62105,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_413,564367061480,ABCDE8509F,1,35125,No,0,109982,Self-Employed,37,None,22209,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_131,187671240042,ABCDE3729F,5,29743,No,2,187269,Self-Employed,36,Rent,246653,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_617,412174509670,ABCDE7908F,5,22489,Yes,1,90842,Employed,53,Own,95462,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_164,917389792669,ABCDE4155F,0,35369,No,2,293867,Employed,49,Own,320042,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_630,361179371341,ABCDE8829F,1,43876,No,0,273089,Employed,54,Own,200384,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_621,185392216184,ABCDE7091F,1,7799,No,0,87093,Employed,33,None,61030,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_952,436166819270,ABCDE4290F,3,53128,Yes,2,79052,Employed,75,Rent,102532,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_402,893112549866,ABCDE6770F,0,87147,No,0,281602,Unemployed,58,None,261105,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_673,115006404676,ABCDE1535F,4,51764,Yes,1,98878,Self-Employed,57,None,53045,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_678,711706210359,ABCDE1222F,1,99063,Yes,0,71352,Employed,23,Own,30168,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_595,966796279228,ABCDE3339F,3,87884,No,2,31682,Self-Employed,40,None,24623,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_117,840338435934,ABCDE6435F,2,31422,No,0,240926,Unemployed,30,Own,162056,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_22,269521245164,ABCDE1575F,4,89049,No,1,184556,Self-Employed,73,Rent,174212,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_930,239834937994,ABCDE8184F,5,97752,Yes,2,241156,Self-Employed,73,Rent,157187,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_287,335692654459,ABCDE3054F,3,98729,No,0,253560,Employed,44,Own,366134,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_981,849070133864,ABCDE6906F,2,60425,Yes,1,30022,Employed,52,Own,134451,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_960,232044810251,ABCDE2688F,3,65851,Yes,0,213735,Employed,57,Rent,281534,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_27,505260732297,ABCDE1279F,0,81978,No,1,33290,Employed,45,None,23062,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_311,925319731985,ABCDE3518F,4,36448,Yes,2,274824,Employed,27,Rent,334092,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_354,935411928775,ABCDE4786F,1,98130,No,2,267913,Employed,38,Own,351469,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_678,767753454570,ABCDE8376F,1,50953,No,2,82061,Employed,49,Rent,112985,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_561,364152133001,ABCDE1650F,2,55201,No,2,265915,Unemployed,69,Rent,391414,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_216,437541906020,ABCDE1237F,1,10051,No,1,277396,Employed,43,Rent,121459,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_2,811667009313,ABCDE3500F,2,47506,Yes,1,56659,Employed,68,Own,130642,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_392,681106415941,ABCDE8717F,3,16397,Yes,1,205049,Self-Employed,62,Own,226438,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_634,483666864483,ABCDE2324F,4,81629,Yes,1,98448,Employed,40,Rent,100345,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_567,810797608578,ABCDE4267F,5,85097,No,0,199303,Unemployed,45,None,287970,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_868,981780151428,ABCDE6346F,2,31577,No,2,235997,Employed,26,Own,331010,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_404,202538844329,ABCDE3689F,5,80815,No,0,199154,Employed,26,Own,342628,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_387,802001766544,ABCDE6528F,0,17595,Yes,2,127888,Employed,19,None,63233,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_754,719133768860,ABCDE2662F,3,66361,No,2,38528,Employed,40,Own,54477,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_984,659657291804,ABCDE8831F,1,85870,Yes,2,111785,Employed,30,Own,84008,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_736,853902886291,ABCDE2194F,4,44718,No,1,225153,Employed,59,None,345124,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_471,264620372386,ABCDE9054F,5,60625,Yes,1,99516,Employed,62,Rent,40524,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_665,914534856916,ABCDE2349F,2,63977,No,1,65104,Self-Employed,56,Rent,53409,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_631,577415462221,ABCDE3003F,0,68697,Yes,2,75181,Self-Employed,33,Own,73267,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_27,114262829244,ABCDE5659F,0,48601,Yes,1,194216,Employed,55,Rent,137168,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_421,769672116065,ABCDE7500F,2,18125,No,0,236168,Employed,25,Rent,143279,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_843,712077431708,ABCDE9775F,1,34649,No,0,124243,Employed,74,None,65061,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_592,243391643203,ABCDE8677F,0,37007,Yes,2,229488,Self-Employed,71,Rent,116099,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_305,481557755359,ABCDE1818F,5,29211,Yes,0,206979,Employed,30,None,134032,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_576,717858961199,ABCDE6133F,3,56304,No,1,184404,Employed,75,Rent,241984,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_268,884008273801,ABCDE8439F,5,11629,Yes,2,168620,Employed,36,Own,386691,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_935,278258314887,ABCDE7702F,2,41497,Yes,1,27823,Employed,44,Own,56040,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_993,443775720211,ABCDE8707F,1,61127,No,1,241120,Employed,56,None,308126,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_840,536979503071,ABCDE8210F,5,63476,Yes,2,90159,Self-Employed,34,Own,50603,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_394,799371635972,ABCDE4300F,5,37821,No,2,77989,Unemployed,63,Rent,128426,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_758,124396683641,ABCDE8788F,4,63062,No,0,266799,Employed,39,Rent,279623,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_858,724225532255,ABCDE3135F,0,56949,No,2,127761,Employed,22,Rent,108438,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_207,232520365569,ABCDE5406F,2,12448,Yes,2,128791,Employed,54,Own,83756,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_616,904626807600,ABCDE6825F,2,86104,No,1,225231,Employed,38,None,393156,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_580,497864933060,ABCDE5655F,0,45914,No,1,235891,Self-Employed,27,None,121487,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_35,748930398141,ABCDE9755F,4,68664,Yes,2,216905,Employed,68,Own,181803,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_771,697721823336,ABCDE8845F,3,50485,No,0,261186,Employed,43,Rent,212822,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_389,282204346976,ABCDE5926F,0,34450,Yes,0,217176,Self-Employed,53,Rent,182487,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_758,239746144695,ABCDE8487F,4,69845,Yes,1,231401,Employed,48,None,340968,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_890,362683336014,ABCDE8311F,0,29557,Yes,0,182065,Unemployed,44,None,139056,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_726,315428366919,ABCDE5737F,1,19106,No,1,102461,Unemployed,47,None,37650,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
